user_id,item_id,recommend,year,sentiment_analysis,playtime_forever
76561198041010910,730,True,2015,1,20648.0
wealthybigpenis69,226700,False,2014,0,77.0
wealthybigpenis69,265210,True,2014,2,239.0
wealthybigpenis69,20920,True,2013,2,265.0
wealthybigpenis69,2400,True,2014,0,456.0
wealthybigpenis69,113200,True,2014,0,694.0
wealthybigpenis69,222900,False,2014,2,8.0
wealthybigpenis69,45740,False,2014,2,214.0
wealthybigpenis69,293500,False,2014,2,17.0
wealthybigpenis69,91310,True,2014,1,146.0
eileen007,730,True,2014,0,69354.0
76561198041076487,273350,True,,2,567.0
76561198041076487,203160,True,2015,2,724.0
bzrkII,365450,True,2015,0,255.0
76561198041083599,203160,True,2014,2,663.0
76561198041083847,265630,True,2015,2,970.0
76561198041083847,387860,True,2015,0,16.0
76561198041095402,21970,True,2014,1,7777.0
Dragonitesunite,323470,True,2015,2,2602.0
Dragonitesunite,244850,True,2014,2,644.0
Mamski,730,True,2015,2,64744.0
Mamski,252490,True,2014,0,29568.0
gummiie,22380,True,2015,1,2007.0
76561198041127602,358250,True,2015,2,605.0
76561198041134831,730,True,2015,2,24653.0
Keysie157,4000,True,2014,2,15282.0
76561198041156726,113200,True,2014,2,2908.0
detcaderm5,319630,True,2015,1,775.0
SpecialFireBrigade8,268750,True,2014,2,1051.0
SpecialFireBrigade8,319510,True,2014,0,43.0
SpecialFireBrigade8,247730,True,2014,2,494.0
SpecialFireBrigade8,218620,True,2013,2,5743.0
SpecialFireBrigade8,330830,True,2014,2,181.0
SpecialFireBrigade8,293780,True,2014,2,66.0
SpecialFireBrigade8,221910,True,2014,2,208.0
SpecialFireBrigade8,306830,False,2014,0,50.0
SpecialFireBrigade8,386880,True,2015,0,218.0
nguyenkytrung,730,True,2014,2,192379.0
76561198041201937,305960,False,,0,161.0
76561198041201937,233860,True,2015,0,3425.0
PandaUntilTheEnd,346110,True,2015,2,390.0
PandaUntilTheEnd,730,True,2015,2,46003.0
PandaUntilTheEnd,352460,True,2015,1,347.0
RobinIsEpicefsyrsenwrbgbae,242720,True,2015,2,1180.0
76561198041236811,113400,True,2013,2,2588.0
76561198041244743,340810,True,2015,2,25.0
lolnu,304930,False,2015,0,14.0
76561198041282985,8870,True,2014,2,1538.0
NeonSabre,304930,True,2014,0,4320.0
Jabbawoki,290080,True,2015,2,9360.0
samiamyel,236110,True,2015,2,63.0
76561198041350926,209160,True,2015,2,304.0
Gaarashuffles,221380,True,2015,2,2496.0
mu5tank,201810,True,2014,2,1042.0
mu5tank,239820,True,2013,2,438.0
Varfeux,304050,True,2015,2,2873.0
76561198041480235,61600,True,2013,2,159.0
brucenet,41700,True,,1,9870.0
crownnovacrown,247730,False,2014,0,13.0
PlayDusty,343710,True,2015,0,124.0
PlayDusty,327500,True,2015,2,386.0
PlayDusty,327520,True,2015,2,100.0
matheusgarcias,105600,True,2015,2,514.0
matheusgarcias,4000,True,2014,1,4973.0
anenragedpeanut,310370,False,2015,0,18.0
anenragedpeanut,223470,True,2014,1,3463.0
76561198041680881,19680,True,2015,1,184.0
solesdn,22380,True,2012,1,278.0
solesdn,550,True,2012,1,4630.0
solesdn,240,True,2012,1,7903.0
solesdn,48720,True,2012,1,4562.0
solesdn,8980,True,2011,2,2692.0
solesdn,105600,True,2011,2,14278.0
76561198041746681,239220,False,2014,0,105.0
76561198041772428,201810,True,2014,2,1454.0
76561198041772428,218620,True,2014,2,22385.0
76561198041772428,221100,True,2014,2,5150.0
76561198041774278,109600,True,2013,2,22.0
76561198041778707,383870,True,,2,226.0
76561198041778707,338170,True,2015,2,756.0
76561198041778707,51100,False,2015,0,49.0
76561198041778707,238320,True,2015,0,60.0
76561198041778707,265930,True,2014,2,329.0
76561198041778707,730,True,2014,2,136098.0
76561198041778707,108800,True,2014,2,431.0
76561198041780071,273110,False,2015,0,9.0
76561198041780071,244850,True,2014,2,1753.0
76561198041784363,211820,True,2014,2,1328.0
therestisnoise,313740,True,2014,1,757.0
therestisnoise,253030,True,2015,2,518.0
crysis049,241930,True,2014,2,662.0
76561198041815803,268750,True,2014,2,1622.0
driftinWITHIN,550,True,2011,2,13493.0
76561198041842088,242860,True,2015,1,444.0
76561198041865057,218620,False,2015,2,2715.0
76561198041865057,290890,True,2015,2,536.0
76561198041865057,113200,True,2013,2,18891.0
The_Cereal_Killer,277590,True,2015,2,402.0
DeceitfulPhoenix,221100,True,2013,0,22888.0
76561198042091714,282440,True,2014,2,369.0
nochallenge,207610,True,2013,2,698.0
percythelostgoat,330830,True,2014,1,251.0
76561198042136913,327070,True,,1,8229.0
76561198042136913,238460,True,2014,1,613.0
corey639,730,True,2014,2,16216.0
76561198042153608,293260,True,,2,934.0
76561198042153608,346900,True,,2,2237.0
76561198042153608,346010,True,2015,2,788.0
76561198042171301,22350,True,2014,1,492.0
76561198042171301,4920,True,2014,1,209.0
76561198042192184,48700,True,2015,1,8599.0
76561198042192184,319630,True,2015,2,231.0
76561198042192960,730,True,2014,2,34962.0
76561198042192960,302830,True,2015,0,258.0
76561198042192960,550,True,2014,1,2615.0
salt_peppered,44350,True,2014,2,2145.0
76561198042220203,209000,True,2014,0,6275.0
76561198042266501,48700,True,2014,2,21105.0
xINarcho,418070,True,,2,33.0
xINarcho,367300,True,,2,591.0
xINarcho,7940,True,,1,1149.0
zaukster,233450,True,2014,2,1800.0
zaukster,211820,True,2014,2,10390.0
zaukster,274190,True,2014,0,312.0
zaukster,233720,True,2014,2,99.0
zaukster,245470,True,2014,2,151.0
zaukster,219830,True,2013,2,141.0
zaukster,40800,True,2013,0,196.0
76561198042288226,107100,True,2014,2,539.0
kensaiD2591,209340,False,2014,0,588.0
kensaiD2591,247660,True,2014,0,1389.0
kensaiD2591,241600,True,2014,2,769.0
kensaiD2591,265930,True,2014,0,409.0
kensaiD2591,221640,True,2014,0,868.0
kensaiD2591,225080,True,2013,2,218.0
76561198042346933,313160,False,2014,2,1874.0
mexicantaco,8870,True,2013,2,1035.0
76561198042372638,8930,True,2014,1,5394.0
76561198042400108,323370,True,2015,1,7253.0
Hypahh,105600,True,2015,2,8730.0
Hypahh,730,True,2014,2,47036.0
76561198042424269,239350,True,2013,2,3738.0
Daaannns,220160,True,2013,1,388.0
Daaannns,8190,True,2012,2,1277.0
acezu,730,True,2014,2,17578.0
The_Hacker_4chan,730,True,2015,1,15205.0
koebkoeb,105600,True,2015,2,12605.0
76561198042471841,221380,True,2014,2,1437.0
76561198042471841,8870,True,2013,1,719.0
76561198042471841,203810,True,2013,0,153.0
76561198042471841,219890,True,2013,2,577.0
alexlackner,105600,True,2013,0,12213.0
76561198042503321,730,True,2014,0,43469.0
76561198042518125,233720,True,2013,1,139.0
76561198042518125,22380,True,2013,2,11519.0
76561198042541826,107410,True,2014,1,10347.0
WolfgangKillDemAll,220,True,2014,1,890.0
WolfgangKillDemAll,34900,True,2014,2,31.0
WolfgangKillDemAll,72850,True,2013,0,5660.0
WolfgangKillDemAll,43110,True,2012,2,2052.0
WolfgangKillDemAll,420,True,2015,0,285.0
WolfgangKillDemAll,221100,False,2013,2,1136.0
joaquinable,374320,True,,2,3465.0
76561198042581032,202170,True,2014,2,5107.0
Infamousjeck,221100,True,2014,2,9947.0
76561198042612057,319910,False,2015,0,280.0
76561198042612057,211400,False,2015,0,140.0
DankestMemeFactoryL33T,239220,True,2014,0,329.0
76561198042675136,252490,False,2014,2,2167.0
bherick,301520,True,2015,1,1773.0
76561198042684717,265930,True,2015,1,224.0
76561198042684717,384110,True,,1,1708.0
76561198042684717,351970,True,,0,10594.0
76561198042743118,202170,False,2013,0,189.0
76561198042754142,730,True,2015,2,38482.0
bantus_,730,True,2015,1,69921.0
76561198042760534,252670,True,2014,2,727.0
boobies99,206420,True,2014,2,1961.0
mysticalmysteries,620,True,2015,2,4403.0
mysticalmysteries,4000,True,2015,2,17459.0
Harry_Mess,232430,True,2014,2,91.0
76561198042856696,282760,True,2014,0,164.0
end_,2200,True,2011,2,21.0
That_Chap,22370,True,2015,0,34.0
76561198042907638,208730,False,2014,1,61.0
wh1zzyboy,243970,True,2015,2,6547.0
wh1zzyboy,221380,True,2015,2,2581.0
wh1zzyboy,313020,False,2015,0,318.0
wh1zzyboy,304930,True,2015,2,3546.0
DonnyTheDealer,304930,True,2014,0,521.0
DonnyTheDealer,223710,True,2015,1,36.0
DonnyTheDealer,346900,True,2015,1,2394.0
DonnyTheDealer,230410,True,2014,2,22259.0
76561198042997704,424280,True,,2,129.0
The_Lord_of_the_Tacos,203770,True,2013,0,22657.0
Unit_011,8930,True,2015,2,5640.0
76561198043018658,550,True,2015,1,2902.0
76561198043018658,291550,True,2015,2,6094.0
76561198043018658,417860,True,2015,0,72.0
76561198043018658,242760,True,2015,2,534.0
76561198043018658,304930,True,2015,2,1117.0
76561198043042471,263540,True,2014,2,174.0
NIGGERLET,8870,True,2014,2,1470.0
reywqrrtty,265630,True,2014,2,1313.0
reywqrrtty,242880,True,2014,2,461.0
reywqrrtty,200260,True,2014,0,3757.0
reywqrrtty,63700,True,2013,2,115.0
76561198043095159,239820,True,2015,2,935.0
76561198043095549,211820,True,2014,2,942.0
76561198043096353,364360,True,,2,488.0
76561198043096353,241540,True,2014,0,2063.0
76561198043096353,730,True,2014,2,60897.0
dsmob,730,True,2014,2,70782.0
jazarey,346110,True,2015,0,1232.0
jazarey,550,True,2015,0,30660.0
jazarey,49520,True,2014,2,31438.0
76561198043147411,620,True,2014,2,769.0
Qualbert,262060,True,2015,2,1098.0
Qualbert,363970,True,2015,0,14460.0
Qualbert,34900,True,,2,121.0
Qualbert,250760,True,2014,2,500.0
Qualbert,250900,True,2014,2,6911.0
Qualbert,113200,True,2014,2,1752.0
Qualbert,225080,True,2013,2,184.0
Qualbert,258520,True,2015,0,250.0
Qualbert,200900,True,2013,2,709.0
RAYNNNISREADY,407840,True,,2,728.0
RAYNNNISREADY,17080,True,2015,2,1742.0
RAYNNNISREADY,239140,True,,1,1506.0
benpk34alt,252490,True,2014,0,2038.0
76561198043175946,265630,True,2015,1,274.0
TheHeadBitch,211420,True,,2,7455.0
76561198043192599,244930,True,2014,2,10490.0
bymyselfformyself,245150,True,2014,2,160.0
bymyselfformyself,225080,True,2014,2,156.0
bymyselfformyself,233370,True,2013,2,404.0
76561198043204153,730,True,,2,15864.0
inkinthehart,50620,True,2015,2,2289.0
inkinthehart,55230,True,2015,2,5575.0
inkinthehart,15700,True,2013,2,255.0
76561198043209505,301520,True,2014,2,181.0
76561198043248019,244850,True,2013,2,6591.0
76561198043276490,218230,True,2014,2,10966.0
hhheckle,730,True,2014,2,35010.0
76561198043392285,207230,True,2014,2,4977.0
76561198043392285,294860,True,2014,0,4061.0
76561198043452448,222880,True,2014,2,4605.0
76561198043457790,209080,False,2014,2,336.0
76561198043457790,233250,True,2014,2,453.0
76561198043469792,280740,True,2014,2,364.0
76561198043499851,250320,True,2014,2,569.0
76561198043529964,730,True,2013,2,33953.0
-PRoSlayeR-,201570,True,2015,2,1223.0
-PRoSlayeR-,364690,False,2015,0,216.0
76561198043594420,225080,True,2014,1,224.0
76561198043594420,268750,True,2014,2,1224.0
anarchyjr,319630,True,,2,635.0
anarchyjr,620,True,2013,2,776.0
TeFauPeHaDe,206420,True,2013,1,1885.0
TeFauPeHaDe,351800,True,2015,0,31.0
76561198043624811,730,True,2013,2,31409.0
76561198043631496,730,True,2014,1,5568.0
76561198043633744,363970,True,2015,1,5528.0
JiggySaur,261030,True,2013,2,313.0
76561198043639144,22370,True,2015,1,214.0
axzalar,252490,False,2014,0,329.0
axzalar,234670,True,2014,0,2238.0
76561198043699745,620,True,2014,2,1631.0
76561198043699745,49520,True,2014,2,9825.0
76561198043707981,49520,True,2015,2,7913.0
76561198043707981,210770,True,2014,1,1004.0
76561198043713459,257170,True,2015,2,16273.0
76561198043717627,209000,True,2014,2,1198.0
voldemosh,232090,True,2015,2,794.0
voldemosh,394510,True,,1,338.0
voldemosh,1250,True,2014,0,3319.0
76561198043733532,42910,True,2014,1,638.0
Red_Kn1ght,251430,True,2015,2,1025.0
76561198043737314,269390,True,2014,2,102.0
76561198043753683,367580,True,2015,2,67.0
76561198043753683,212680,True,2014,2,4366.0
76561198043753683,48190,True,2011,2,2500.0
76561198043770221,72200,True,2014,1,260.0
generalstubbs,40700,True,,2,266.0
generalstubbs,245620,False,,2,1822.0
generalstubbs,56400,False,2013,2,4477.0
generalstubbs,57690,True,2013,2,4685.0
magmantis,248820,True,2014,0,911.0
bruxozi,241930,True,2015,0,1632.0
bruxozi,238460,True,2014,2,780.0
bruxozi,221260,True,2013,2,439.0
bruxozi,113200,True,2013,1,5248.0
bruxozi,271590,True,,1,8897.0
bruxozi,206440,True,2014,1,383.0
bruxozi,42680,True,2013,1,1234.0
bruxozi,207610,True,2014,1,815.0
76561198043816164,220,True,2015,2,31.0
75k12,214510,True,2014,1,874.0
75k12,8870,True,2014,1,591.0
75k12,249130,True,2015,1,889.0
HerbFreak,218620,True,2014,2,21826.0
76561198043904527,4000,True,2014,2,8790.0
76561198043905413,245470,True,2014,2,525.0
Darthlambrou,550,True,2014,2,296.0
Darthlambrou,220200,True,2013,2,2051.0
76561198043928101,550,True,2014,2,37894.0
chandlerthewise,310370,False,2015,0,15.0
76561198043946150,49520,True,,0,294.0
76561198043946150,47890,True,,2,1444.0
76561198043958807,226700,True,2014,1,41.0
Airtay,221640,True,2014,2,311.0
Airtay,293320,True,2014,2,18.0
Airtay,304050,True,2015,2,15106.0
Airtay,286500,True,2015,2,323.0
Wazkick3n,730,True,2014,1,43341.0
Ilikesalad,214490,True,2015,0,294.0
Ilikesalad,250320,True,2014,0,521.0
Ilikesalad,236390,True,2015,1,3130.0
Ilikesalad,6020,True,2014,1,276.0
Ilikesalad,227700,True,2014,1,1414.0
Ilikesalad,218620,False,2014,0,3184.0
Ilikesalad,238960,True,,1,426.0
PUGSAREPRO,244850,True,2014,2,382.0
PUGSAREPRO,253710,False,2014,0,10.0
PUGSAREPRO,214950,True,2013,1,758.0
fusefinal,8190,True,2014,1,1597.0
76561198044027872,265550,False,,1,79.0
76561198044027872,313120,False,2015,1,340.0
76561198044027872,299360,False,2015,0,1616.0
BreakerrOne,386360,True,,2,26396.0
BreakerrOne,264710,True,,2,2653.0
jtman12345678,304930,True,2014,0,172.0
EL_BARTO92,550,True,2015,2,2551.0
76561198044092869,8870,True,2014,2,566.0
carlosbala,4000,True,2015,2,60598.0
76561198044116529,4580,True,2014,2,6491.0
76561198044120483,227940,True,,2,243.0
76561198044120483,244850,True,2015,0,1451.0
76561198044120483,206190,True,2013,2,1459.0
76561198044120483,200210,True,2012,2,268.0
76561198044120483,108800,True,2012,2,1826.0
76561198044136381,252490,True,2013,2,2507.0
orangemuffin,273350,True,,2,930.0
orangemuffin,12750,True,,2,1717.0
Sir_Scmoofie,241930,True,2014,2,4334.0
76561198044143456,372000,True,,1,821.0
76561198044143456,307690,True,2015,1,348.0
Beeplmao,13600,True,2014,2,848.0
Beeplmao,252490,True,2014,0,7482.0
Beeplmao,209060,True,2013,2,733.0
Beeplmao,206440,True,2014,2,327.0
Beeplmao,8870,True,2013,1,481.0
Beeplmao,7670,True,2013,0,681.0
Beeplmao,201810,True,2014,2,598.0
Beeplmao,42910,True,2015,1,710.0
MoaRGaYbACoNStRiPs,550,True,2013,2,1168.0
NateTheSquid,211820,True,2015,0,489.0
whostoledandan,730,True,2015,2,36536.0
christopherlane,221910,False,2013,2,24.0
76561198044272190,221910,True,2013,1,767.0
76561198044272190,108800,True,2013,2,2764.0
76561198044272190,620,True,2012,1,3244.0
76561198044276877,730,True,2014,2,33745.0
DDelay,244850,True,2015,1,1356.0
ThereInTheTrees,4000,True,2013,2,19869.0
76561198044351737,730,True,2014,2,20431.0
mynamej3ff,202970,True,2013,1,6.0
Namey5,233450,True,2014,2,700.0
Namey5,233740,True,2014,2,348.0
Namey5,221100,True,2014,2,1745.0
Namey5,20500,True,2015,2,270.0
Namey5,13570,True,2014,2,527.0
Namey5,9480,True,2014,2,1373.0
Vextraaa,4000,True,2013,0,40447.0
76561198044386834,24960,True,2014,2,1568.0
gamesdead,730,True,2014,2,5252.0
xxrileyyzz,10090,True,,2,2011.0
xxrileyyzz,298240,True,2015,2,117.0
xxrileyyzz,227940,True,2015,2,1008.0
xxrileyyzz,10180,True,2014,2,300.0
xxrileyyzz,55370,True,2014,2,78.0
bigboogaloo,4000,True,2014,0,56650.0
bigboogaloo,304930,True,2014,0,1738.0
glitchsteal,22330,True,2014,1,6006.0
glitchsteal,339280,True,2015,2,3096.0
glitchsteal,209870,True,2013,2,2531.0
Bestsonaau,303210,True,2015,1,105.0
voorzaat,38600,True,2014,2,1213.0
76561198044485625,4000,True,2014,1,1517.0
meekaplier,207140,True,2014,0,5257.0
meekaplier,211260,True,2015,2,244.0
meekaplier,232430,True,2015,2,110.0
meekaplier,327410,True,2015,2,78.0
uprisingreaperx,208090,True,2014,0,351.0
uprisingreaperx,224540,True,2013,2,135.0
uprisingreaperx,244870,True,2013,2,310.0
uprisingreaperx,241600,True,2013,0,630.0
uprisingreaperx,238280,True,2013,2,164.0
MrDeath681,244850,True,2013,2,5341.0
Nightxlash,230410,True,2014,2,3842.0
76561198044574089,236390,True,2015,1,405.0
76561198044574089,4000,True,2014,0,14805.0
76561198044578205,236510,True,2014,0,250.0
Kiwianim,218230,True,2013,2,6474.0
76561198044593988,261640,True,2015,2,16995.0
76561198044602692,310370,True,2015,2,12.0
76561198044618156,302830,True,2015,2,1189.0
ElvisDetonandos,253980,True,2015,1,94.0
ElvisDetonandos,271590,True,2015,1,5352.0
ForcedMeMees,730,True,,1,7580.0
ForcedMeMees,211820,True,2014,2,13571.0
ForcedMeMees,311210,False,2015,2,4043.0
76561198044634932,730,True,2015,2,48866.0
alpal88,234190,True,2015,0,62.0
alpal88,417860,True,2015,2,56.0
alpal88,223470,True,2015,2,634.0
alpal88,218620,True,2014,1,11016.0
kotorlord44,205100,True,2013,1,2135.0
kotorlord44,232790,True,2014,2,980.0
GhostMusic,322500,True,,0,459.0
GhostMusic,383870,True,,2,237.0
GhostMusic,49520,True,2015,2,17231.0
GhostMusic,317400,True,2015,2,1606.0
GhostMusic,224760,True,2015,2,944.0
76561198044688378,250500,True,2013,2,13.0
76561198044688378,41500,True,2012,2,282.0
76561198044716809,218620,True,2014,1,10505.0
76561198044716809,311210,False,2015,0,2504.0
76561198044716809,242860,True,2015,0,1100.0
76561198044716809,269050,True,2014,0,115.0
76561198044716809,105600,True,2011,0,10547.0
76561198044722565,242680,True,2014,2,7162.0
stirfru,730,True,2015,0,10939.0
morpheusimhotep,40930,True,2012,2,304.0
damotaur,250600,True,2014,0,11.0
damotaur,72850,True,2013,2,53976.0
76561198044815084,4000,True,2014,2,38081.0
76561198044815084,391540,True,2015,2,2544.0
SoenBR,237930,True,,1,413.0
PredatoryStarfish,34900,True,2013,2,197.0
Mikkyb,49520,True,2013,2,642.0
76561198044890018,49520,True,2014,1,6421.0
76561198044934299,17470,True,2013,2,733.0
MrCalvino,252490,True,2014,2,1069.0
76561198044944581,251570,False,2015,0,37.0
mitch8ham,218620,True,2014,2,5808.0
mitch8ham,227940,True,2015,2,20708.0
mitch8ham,108600,True,2014,2,2971.0
mitch8ham,219640,True,2013,0,1500.0
Nuewman,240,True,2013,2,45.0
76561198044989220,204360,True,2014,2,790.0
ziqan,248820,True,2015,1,934.0
YepItsTiho,113400,True,2015,2,932.0
YepItsTiho,21690,True,2014,0,240.0
Adam201028,236370,True,2014,0,111.0
Adam201028,221910,True,2014,1,143.0
Adam201028,51100,True,2013,2,309.0
76561198045070923,35450,True,2012,2,12546.0
76561198045070923,2600,True,2012,1,672.0
76561198045070923,240,True,2011,2,22676.0
pikarchoo,730,True,,2,18996.0
76561198045080203,262550,True,2015,2,121.0
unlessitsafarm,208090,True,2014,2,907.0
76561198045086352,231060,True,2014,1,19592.0
M16Vampire,234140,True,,1,778.0
M16Vampire,330830,True,2015,0,630.0
M16Vampire,205100,True,,0,131.0
76561198045124591,275850,False,,0,767.0
Tyrranis,1250,True,2012,0,5844.0
Tyrranis,91900,True,2012,2,331.0
Tyrranis,55150,True,2011,2,2763.0
NocturnalKnight2,239030,True,2014,2,233.0
76561198045161688,236090,True,2015,2,741.0
76561198045222792,221100,True,2014,0,2201.0
76561198045222792,262150,True,2014,2,441.0
76561198045222792,214190,True,2014,0,544.0
76561198045222792,227160,True,2014,2,1171.0
76561198045222792,204880,True,2014,2,5605.0
76561198045222792,234160,True,2014,2,299.0
76561198045222792,244850,True,2014,2,22913.0
strayadard,105600,True,2012,2,7795.0
76561198045266632,304930,True,2014,2,46.0
76561198045296161,12140,True,2015,2,114.0
pavelkadots,50300,True,2015,2,409.0
pavelkadots,241930,True,2014,0,1620.0
Teenrouge,329950,True,2015,2,8.0
76561198045316180,4000,True,2013,2,5412.0
76561198045316180,346010,True,2015,2,285.0
76561198045316180,209080,True,2014,2,1523.0
76561198045316180,9350,True,2013,2,1062.0
76561198045323634,99900,True,2014,0,105.0
thisismygifturl,218680,True,2014,2,157.0
76561198045351949,227940,True,2015,0,18162.0
76561198045373498,235600,True,2014,1,14598.0
buzyx,730,True,,1,20112.0
76561198045377236,346110,True,2015,2,16307.0
76561198045377236,211820,True,2013,2,9055.0
monkeyseemonkeydoo,48700,True,2014,2,37543.0
KillerThriller,233130,True,2014,2,780.0
KillerThriller,6860,True,2013,2,1241.0
KillerThriller,200710,True,2013,2,869.0
coztenza,72850,False,2015,1,8886.0
coztenza,271590,False,2015,0,10105.0
coztenza,730,True,2015,1,62858.0
mr_j_ghostly,204100,True,2014,2,1357.0
mr_j_ghostly,48000,True,2015,0,350.0
76561198045477018,394230,True,,2,1110.0
alacpt,221100,True,2014,2,725.0
alacpt,8870,True,2014,0,1754.0
Bongbee,278080,True,2014,1,9395.0
76561198045542486,7670,True,2013,2,867.0
76561198045547769,227180,True,2014,2,3641.0
Jellyman93,220200,True,2014,1,26797.0
Widzialny,203770,True,2014,2,4436.0
Slipzpers,238460,True,2014,0,1120.0
76561198045627858,109400,True,,1,1243.0
76561198045627858,372000,False,,1,708.0
76561198045632922,43160,True,2014,2,733.0
76561198045633274,292030,True,,2,3988.0
76561198045633274,304930,True,2014,2,5220.0
76561198045638432,253710,True,2015,2,4149.0
76561198045638432,310560,True,2015,0,1139.0
76561198045638432,263280,True,2014,0,14539.0
KrimzonTA,35140,True,2015,2,565.0
oio20199,220,True,2013,1,423.0
oio20199,250580,False,2013,0,8.0
CdogAu,730,True,2015,2,32119.0
evofrex,200210,True,,2,5144.0
ej600,291480,True,2014,0,74.0
killersam5215,730,True,2015,2,26267.0
kswk,730,True,2015,2,22475.0
kswk,8930,True,2015,2,6086.0
bigboygeorge,230410,True,2014,2,3585.0
DerpyAssassin,212800,True,2014,2,761.0
DerpyAssassin,203160,True,2014,2,3293.0
Clankrocks,12210,True,2015,0,4272.0
Clankrocks,261030,True,2015,0,609.0
76561198045838636,730,True,2015,2,21285.0
76561198045838636,275850,False,,2,507.0
76561198045838636,113400,True,,2,2700.0
Trythion,211820,True,2014,2,5177.0
picworthe,391540,True,2015,0,1542.0
picworthe,319630,True,2015,2,1514.0
picworthe,730,True,2014,1,19390.0
picworthe,250900,True,2015,2,11419.0
picworthe,25000,True,2015,2,1039.0
picworthe,339800,True,2015,0,2058.0
picworthe,49520,True,2014,1,16343.0
picworthe,39000,True,2014,1,144.0
picworthe,72850,True,2014,1,20256.0
76561198045891077,237930,True,2015,2,1606.0
76561198045895742,22380,True,2014,2,2230.0
malekii999,212680,True,2014,2,1832.0
randomnumbers217,8930,True,2013,2,4804.0
76561198045948210,236390,True,2014,2,1627.0
WeTheGods,221100,True,2013,2,5606.0
76561198045959168,252490,True,2014,2,9995.0
76561198045971049,265930,True,2014,1,1762.0
76561198046002444,212680,True,2014,2,1313.0
76561198046002444,219150,True,2014,2,829.0
76561198046002444,261030,True,2013,1,2962.0
76561198046002444,211820,True,2013,2,2463.0
76561198046002444,218230,True,2013,2,1480.0
HadleighGreen,241540,True,2014,0,172.0
HadleighGreen,211420,True,2015,2,179.0
timetotossthediceagain,282440,True,2014,2,925.0
timetotossthediceagain,238750,True,,2,8318.0
MisterSkellington,219990,True,2014,2,13216.0
MisterSkellington,211420,True,2015,0,3949.0
MisterSkellington,72850,True,2015,2,11840.0
MisterSkellington,105600,True,2015,2,26160.0
CAIDENROX,110800,True,2015,0,4355.0
CAIDENROX,373180,True,2015,2,1040.0
CAIDENROX,218620,True,2014,2,5501.0
76561198046024745,265210,True,2014,2,271.0
76561198046045570,220200,True,2013,1,158393.0
76561198046066175,221100,True,2013,0,1998.0
justin1011,207140,True,2014,2,208.0
justin1011,8930,True,2014,2,5871.0
justin1011,210870,True,2014,0,55.0
justin1011,265630,True,2014,2,771.0
psssssssssssssssssssh,105600,True,2015,2,9158.0
76561198046128346,211820,True,2013,2,5077.0
de_edwardo,105600,True,2014,2,6291.0
Schlongbergsachs,72850,True,2014,2,3813.0
Schlongbergsachs,252490,True,2014,2,970.0
AQuestionableCharacter,444250,False,,1,150.0
90s_cars,227300,True,2014,2,5618.0
90s_cars,397340,True,,2,1895.0
90s_cars,4000,True,2014,0,63544.0
76561198046211301,250320,True,2014,2,499.0
76561198046211301,49520,True,2014,2,19499.0
76561198046211301,48700,True,2014,2,12557.0
76561198046214713,319630,True,,0,9468.0
sparid,49520,True,2014,2,6915.0
navman360,4000,True,2014,2,39540.0
Ranger772,244850,True,2014,2,2201.0
76561198046339462,211820,True,2013,1,1571.0
76561198046339462,250900,True,2015,2,4875.0
76561198046353635,222900,True,2014,2,39.0
maxwellstime,620,True,2013,2,10289.0
camnaldergames,39000,True,2015,2,75.0
76561198046360299,1250,True,2015,0,1774.0
warung,245550,True,2014,1,234.0
76561198046426932,230410,True,2014,2,10244.0
76561198046431048,334230,True,2015,1,567.0
kaboomgames,211820,True,2013,2,8535.0
76561198046474248,49520,True,2014,2,4653.0
76561198046474248,730,True,2013,2,36634.0
76561198046474248,378120,True,,2,7029.0
76561198046474248,393410,True,,0,29.0
76561198046474248,109400,False,2015,2,737.0
76561198046474248,3590,True,2015,2,8555.0
76561198046474248,204360,True,2015,2,814.0
rexmatical,211420,True,2015,1,1840.0
rexmatical,323470,True,2015,2,2249.0
rexmatical,223710,True,2014,1,1591.0
rexmatical,221640,True,2014,0,627.0
rexmatical,105600,True,2013,1,28461.0
rexmatical,4000,True,2013,1,43914.0
WishForNight,273350,True,2015,0,851.0
WishForNight,261570,True,2015,2,1474.0
76561198046477340,221640,True,2014,1,212.0
trollviper,1250,True,2013,2,9139.0
mrkerfuffle,252490,True,2014,0,12465.0
76561198046508287,17080,True,2014,2,9841.0
76561198046508397,240,True,2013,2,513.0
76561198046510669,269210,True,2015,0,952.0
iwantsauce,334230,True,,1,790.0
76561198046546837,34330,True,2013,1,18390.0
76561198046546837,10500,True,2013,2,4455.0
76561198046546837,34030,True,2013,1,7028.0
76561198046546837,214950,True,2013,1,23553.0
76561198046582634,226700,True,2015,2,84.0
76561198046582634,307670,True,,0,108.0
76561198046582634,220700,True,2014,2,73.0
76561198046582634,344820,False,2015,2,31.0
76561198046582634,27940,False,2015,2,6.0
76561198046612873,211820,True,2014,2,2044.0
DjPTTR,730,True,2015,2,53000.0
DjPTTR,107410,True,2014,2,15215.0
DjPTTR,8980,True,2012,1,2971.0
76561198046713163,387970,False,2015,0,45.0
strangemoose,236430,True,2015,0,5142.0
manbeastAD,236390,True,2013,2,4471.0
76561198046730416,730,True,2014,2,13844.0
KingPahn,238320,True,2013,1,20.0
76561198046767905,321060,True,,2,420.0
liambull,220,True,2014,0,6262.0
liambull,21690,True,2013,2,4755.0
saalazar,730,True,,1,8079.0
