genres,title,item_id,year,playtime_forever
Adventure,Realms of Arkania 1 - Blade of Destiny Classic,267670,2014,7553.0
Party-Based RPG,Realms of Arkania 1 - Blade of Destiny Classic,267670,2014,7553.0
RPG,Realms of Arkania 3 - Shadows over Riva Classic,270760,2014,7980.0
Fantasy,Realms of Arkania 3 - Shadows over Riva Classic,270760,2014,7980.0
Classic,Realms of Arkania 3 - Shadows over Riva Classic,270760,2014,7980.0
Turn-Based,Realms of Arkania 3 - Shadows over Riva Classic,270760,2014,7980.0
Adventure,Realms of Arkania 3 - Shadows over Riva Classic,270760,2014,7980.0
Singleplayer,Realms of Arkania 3 - Shadows over Riva Classic,270760,2014,7980.0
Party-Based RPG,Realms of Arkania 3 - Shadows over Riva Classic,270760,2014,7980.0
RPG,3089 -- Futuristic Action RPG,263360,2014,35710.0
Indie,3089 -- Futuristic Action RPG,263360,2014,35710.0
Action,3089 -- Futuristic Action RPG,263360,2014,35710.0
FPS,3089 -- Futuristic Action RPG,263360,2014,35710.0
Open World,3089 -- Futuristic Action RPG,263360,2014,35710.0
Sci-fi,3089 -- Futuristic Action RPG,263360,2014,35710.0
Futuristic,3089 -- Futuristic Action RPG,263360,2014,35710.0
Procedural Generation,3089 -- Futuristic Action RPG,263360,2014,35710.0
Singleplayer,3089 -- Futuristic Action RPG,263360,2014,35710.0
First-Person,3089 -- Futuristic Action RPG,263360,2014,35710.0
Pixel Graphics,3089 -- Futuristic Action RPG,263360,2014,35710.0
Shooter,3089 -- Futuristic Action RPG,263360,2014,35710.0
Retro,3089 -- Futuristic Action RPG,263360,2014,35710.0
Rogue-like,3089 -- Futuristic Action RPG,263360,2014,35710.0
Indie,Freedom Fall,262770,2014,11976.0
Action,Freedom Fall,262770,2014,11976.0
Platformer,Freedom Fall,262770,2014,11976.0
Adventure,Freedom Fall,262770,2014,11976.0
2D,Freedom Fall,262770,2014,11976.0
Short,Freedom Fall,262770,2014,11976.0
Singleplayer,Freedom Fall,262770,2014,11976.0
RPG,Realms of Arkania 2 - Star Trail Classic,270750,2014,7958.0
Classic,Realms of Arkania 2 - Star Trail Classic,270750,2014,7958.0
Turn-Based,Realms of Arkania 2 - Star Trail Classic,270750,2014,7958.0
Fantasy,Realms of Arkania 2 - Star Trail Classic,270750,2014,7958.0
Adventure,Realms of Arkania 2 - Star Trail Classic,270750,2014,7958.0
Singleplayer,Realms of Arkania 2 - Star Trail Classic,270750,2014,7958.0
Party-Based RPG,Realms of Arkania 2 - Star Trail Classic,270750,2014,7958.0
Anime,War of the Human Tanks,263400,2012,30409.0
Strategy,War of the Human Tanks,263400,2012,30409.0
Indie,War of the Human Tanks,263400,2012,30409.0
Adventure,War of the Human Tanks,263400,2012,30409.0
Visual Novel,War of the Human Tanks,263400,2012,30409.0
Turn-Based,War of the Human Tanks,263400,2012,30409.0
Military,War of the Human Tanks,263400,2012,30409.0
Tactical,War of the Human Tanks,263400,2012,30409.0
Turn-Based Strategy,War of the Human Tanks,263400,2012,30409.0
Tanks,War of the Human Tanks,263400,2012,30409.0
Cute,War of the Human Tanks,263400,2012,30409.0
Tower Defense,Kingdom Rush,246420,2014,289525.0
Strategy,Kingdom Rush,246420,2014,289525.0
Indie,Kingdom Rush,246420,2014,289525.0
Singleplayer,Kingdom Rush,246420,2014,289525.0
Fantasy,Kingdom Rush,246420,2014,289525.0
Action,Kingdom Rush,246420,2014,289525.0
2D,Kingdom Rush,246420,2014,289525.0
Tactical,Kingdom Rush,246420,2014,289525.0
Casual,Kingdom Rush,246420,2014,289525.0
Touch-Friendly,Kingdom Rush,246420,2014,289525.0
Adventure,Kingdom Rush,246420,2014,289525.0
Difficult,Kingdom Rush,246420,2014,289525.0
Funny,Kingdom Rush,246420,2014,289525.0
Comedy,Kingdom Rush,246420,2014,289525.0
RPG,Kingdom Rush,246420,2014,289525.0
Sports,Basketball Pro Management 2014,261600,2014,592.0
Simulation,Basketball Pro Management 2014,261600,2014,592.0
Management,Basketball Pro Management 2014,261600,2014,592.0
Indie,Continue?9876543210,263340,2014,2065.0
Adventure,Continue?9876543210,263340,2014,2065.0
Action,Continue?9876543210,263340,2014,2065.0
Adventure,Unearthed: Trail of Ibn Battuta - Episode 1 - Gold Edition,263680,2014,7340.0
Action,Unearthed: Trail of Ibn Battuta - Episode 1 - Gold Edition,263680,2014,7340.0
Indie,Unearthed: Trail of Ibn Battuta - Episode 1 - Gold Edition,263680,2014,7340.0
Action-Adventure,Unearthed: Trail of Ibn Battuta - Episode 1 - Gold Edition,263680,2014,7340.0
RPG,Driftmoon,263380,2013,9792.0
Adventure,Driftmoon,263380,2013,9792.0
Indie,Driftmoon,263380,2013,9792.0
Fantasy,Driftmoon,263380,2013,9792.0
Top-Down,Driftmoon,263380,2013,9792.0
Indie,Gunman Clive,262550,2014,9488.0
Action,Gunman Clive,262550,2014,9488.0
Western,Gunman Clive,262550,2014,9488.0
Platformer,Gunman Clive,262550,2014,9488.0
Side Scroller,Gunman Clive,262550,2014,9488.0
2D,Gunman Clive,262550,2014,9488.0
Short,Gunman Clive,262550,2014,9488.0
Great Soundtrack,Gunman Clive,262550,2014,9488.0
Difficult,Gunman Clive,262550,2014,9488.0
Singleplayer,Gunman Clive,262550,2014,9488.0
Adventure,Captain Morgane and the Golden Turtle,264320,2014,15405.0
Casual,Captain Morgane and the Golden Turtle,264320,2014,15405.0
Point & Click,Captain Morgane and the Golden Turtle,264320,2014,15405.0
Female Protagonist,Captain Morgane and the Golden Turtle,264320,2014,15405.0
Pirates,Captain Morgane and the Golden Turtle,264320,2014,15405.0
Indie,Grimm,252150,2014,61179.0
Casual,Grimm,252150,2014,61179.0
Episodic,Grimm,252150,2014,61179.0
Comedy,Grimm,252150,2014,61179.0
Villain Protagonist,Grimm,252150,2014,61179.0
Adventure,Grimm,252150,2014,61179.0
Free to Play,Grimm,252150,2014,61179.0
Action,Grimm,252150,2014,61179.0
Funny,Grimm,252150,2014,61179.0
Singleplayer,Grimm,252150,2014,61179.0
Third Person,Grimm,252150,2014,61179.0
Fantasy,Grimm,252150,2014,61179.0
3D Platformer,Grimm,252150,2014,61179.0
Strategy,UFO: Afterlight,237950,2007,12584.0
Tactical,UFO: Afterlight,237950,2007,12584.0
Sci-fi,UFO: Afterlight,237950,2007,12584.0
Indie,UFO: Afterlight,237950,2007,12584.0
Real-Time with Pause,UFO: Afterlight,237950,2007,12584.0
Aliens,UFO: Afterlight,237950,2007,12584.0
Turn-Based,UFO: Afterlight,237950,2007,12584.0
Singleplayer,UFO: Afterlight,237950,2007,12584.0
Mars,UFO: Afterlight,237950,2007,12584.0
RPG,UFO: Afterlight,237950,2007,12584.0
Turn-Based Strategy,UFO: Afterlight,237950,2007,12584.0
Horror,Dementium II HD,217100,2013,31229.0
Action,Dementium II HD,217100,2013,31229.0
Adventure,Dementium II HD,217100,2013,31229.0
Indie,Dementium II HD,217100,2013,31229.0
FPS,Dementium II HD,217100,2013,31229.0
First-Person,Dementium II HD,217100,2013,31229.0
Zombies,The Walking Dead: Season 2,261030,2013,1811760.0
Adventure,The Walking Dead: Season 2,261030,2013,1811760.0
Story Rich,The Walking Dead: Season 2,261030,2013,1811760.0
Episodic,The Walking Dead: Season 2,261030,2013,1811760.0
Point & Click,The Walking Dead: Season 2,261030,2013,1811760.0
Singleplayer,The Walking Dead: Season 2,261030,2013,1811760.0
Female Protagonist,The Walking Dead: Season 2,261030,2013,1811760.0
Atmospheric,The Walking Dead: Season 2,261030,2013,1811760.0
Horror,The Walking Dead: Season 2,261030,2013,1811760.0
Choose Your Own Adventure,The Walking Dead: Season 2,261030,2013,1811760.0
Choices Matter,The Walking Dead: Season 2,261030,2013,1811760.0
Comic Book,The Walking Dead: Season 2,261030,2013,1811760.0
Mature,The Walking Dead: Season 2,261030,2013,1811760.0
Survival,The Walking Dead: Season 2,261030,2013,1811760.0
Drama,The Walking Dead: Season 2,261030,2013,1811760.0
Cinematic,The Walking Dead: Season 2,261030,2013,1811760.0
Post-apocalyptic,The Walking Dead: Season 2,261030,2013,1811760.0
Action,The Walking Dead: Season 2,261030,2013,1811760.0
Quick-Time Events,The Walking Dead: Season 2,261030,2013,1811760.0
Gore,The Walking Dead: Season 2,261030,2013,1811760.0
Indie,Ballpoint Universe - Infinite,259390,2013,39103.0
Action,Ballpoint Universe - Infinite,259390,2013,39103.0
Shoot 'Em Up,Ballpoint Universe - Infinite,259390,2013,39103.0
Hand-drawn,Ballpoint Universe - Infinite,259390,2013,39103.0
Platformer,Ballpoint Universe - Infinite,259390,2013,39103.0
Side Scroller,Ballpoint Universe - Infinite,259390,2013,39103.0
Singleplayer,Ballpoint Universe - Infinite,259390,2013,39103.0
Shooter,Ballpoint Universe - Infinite,259390,2013,39103.0
Action,Zigfrak,259430,2012,10478.0
Indie,Zigfrak,259430,2012,10478.0
RPG,Zigfrak,259430,2012,10478.0
Space,Zigfrak,259430,2012,10478.0
Sci-fi,Zigfrak,259430,2012,10478.0
Open World,Zigfrak,259430,2012,10478.0
Space Sim,Zigfrak,259430,2012,10478.0
Simulation,Zigfrak,259430,2012,10478.0
Loot,Zigfrak,259430,2012,10478.0
Web Publishing,RPG Maker XP,235900,2005,93844.0
RPGMaker,RPG Maker XP,235900,2005,93844.0
Game Development,RPG Maker XP,235900,2005,93844.0
RPG,RPG Maker XP,235900,2005,93844.0
Anime,RPG Maker XP,235900,2005,93844.0
Platformer,Teslagrad,249590,2013,38205.0
Indie,Teslagrad,249590,2013,38205.0
Puzzle,Teslagrad,249590,2013,38205.0
Metroidvania,Teslagrad,249590,2013,38205.0
2D,Teslagrad,249590,2013,38205.0
Steampunk,Teslagrad,249590,2013,38205.0
Singleplayer,Teslagrad,249590,2013,38205.0
Physics,Teslagrad,249590,2013,38205.0
Difficult,Teslagrad,249590,2013,38205.0
Atmospheric,Teslagrad,249590,2013,38205.0
Action,Teslagrad,249590,2013,38205.0
Hand-drawn,Teslagrad,249590,2013,38205.0
Exploration,Teslagrad,249590,2013,38205.0
Puzzle-Platformer,Teslagrad,249590,2013,38205.0
Adventure,Teslagrad,249590,2013,38205.0
Great Soundtrack,Teslagrad,249590,2013,38205.0
Controller,Teslagrad,249590,2013,38205.0
Adventure,Stick it to The Man!,251830,2013,12754.0
Indie,Stick it to The Man!,251830,2013,12754.0
Comedy,Stick it to The Man!,251830,2013,12754.0
Action,Stick it to The Man!,251830,2013,12754.0
Platformer,Stick it to The Man!,251830,2013,12754.0
Puzzle,Stick it to The Man!,251830,2013,12754.0
Funny,Stick it to The Man!,251830,2013,12754.0
2D,Stick it to The Man!,251830,2013,12754.0
Singleplayer,Stick it to The Man!,251830,2013,12754.0
Adventure,Violett Remastered,257830,2013,31836.0
Indie,Violett Remastered,257830,2013,31836.0
Point & Click,Violett Remastered,257830,2013,31836.0
Female Protagonist,Violett Remastered,257830,2013,31836.0
Puzzle,Violett Remastered,257830,2013,31836.0
Singleplayer,Violett Remastered,257830,2013,31836.0
Fantasy,Violett Remastered,257830,2013,31836.0
Sandbox,Blockland,250340,2007,952716.0
Building,Blockland,250340,2007,952716.0
Multiplayer,Blockland,250340,2007,952716.0
LEGO,Blockland,250340,2007,952716.0
Action,Blockland,250340,2007,952716.0
Open World,Blockland,250340,2007,952716.0
Indie,Blockland,250340,2007,952716.0
Moddable,Blockland,250340,2007,952716.0
First-Person,Blockland,250340,2007,952716.0
Funny,Blockland,250340,2007,952716.0
Adventure,Blockland,250340,2007,952716.0
Co-op,Blockland,250340,2007,952716.0
FPS,Blockland,250340,2007,952716.0
Third Person,Blockland,250340,2007,952716.0
Singleplayer,Blockland,250340,2007,952716.0
Shooter,Blockland,250340,2007,952716.0
Racing,Blockland,250340,2007,952716.0
Zombies,Blockland,250340,2007,952716.0
RPG,Blockland,250340,2007,952716.0
Horror,Blockland,250340,2007,952716.0
Early Access,DayZ,221100,2013,36032338.0
Survival,DayZ,221100,2013,36032338.0
Zombies,DayZ,221100,2013,36032338.0
Open World,DayZ,221100,2013,36032338.0
Multiplayer,DayZ,221100,2013,36032338.0
PvP,DayZ,221100,2013,36032338.0
Massively Multiplayer,DayZ,221100,2013,36032338.0
Action,DayZ,221100,2013,36032338.0
Simulation,DayZ,221100,2013,36032338.0
FPS,DayZ,221100,2013,36032338.0
Post-apocalyptic,DayZ,221100,2013,36032338.0
Survival Horror,DayZ,221100,2013,36032338.0
Shooter,DayZ,221100,2013,36032338.0
Sandbox,DayZ,221100,2013,36032338.0
Indie,DayZ,221100,2013,36032338.0
Adventure,DayZ,221100,2013,36032338.0
Co-op,DayZ,221100,2013,36032338.0
Horror,DayZ,221100,2013,36032338.0
Atmospheric,DayZ,221100,2013,36032338.0
Military,DayZ,221100,2013,36032338.0
Local Multiplayer,Samurai Gunn,239090,2013,7628.0
Action,Samurai Gunn,239090,2013,7628.0
Indie,Samurai Gunn,239090,2013,7628.0
Local Co-Op,Samurai Gunn,239090,2013,7628.0
4 Player Local,Samurai Gunn,239090,2013,7628.0
Fighting,Samurai Gunn,239090,2013,7628.0
Multiplayer,Samurai Gunn,239090,2013,7628.0
Pixel Graphics,Samurai Gunn,239090,2013,7628.0
Great Soundtrack,Samurai Gunn,239090,2013,7628.0
GameMaker,Samurai Gunn,239090,2013,7628.0
Board Game,Small World 2,235620,2013,31195.0
Strategy,Small World 2,235620,2013,31195.0
Casual,Small World 2,235620,2013,31195.0
Indie,Small World 2,235620,2013,31195.0
Multiplayer,Small World 2,235620,2013,31195.0
Turn-Based,Small World 2,235620,2013,31195.0
Singleplayer,Small World 2,235620,2013,31195.0
Fantasy,Small World 2,235620,2013,31195.0
Simulation,OMSI 2: Steam Edition,252530,2013,373062.0
Driving,OMSI 2: Steam Edition,252530,2013,373062.0
Realistic,OMSI 2: Steam Edition,252530,2013,373062.0
Singleplayer,OMSI 2: Steam Edition,252530,2013,373062.0
Moddable,OMSI 2: Steam Edition,252530,2013,373062.0
Multiplayer,OMSI 2: Steam Edition,252530,2013,373062.0
TrackIR,OMSI 2: Steam Edition,252530,2013,373062.0
First-Person,OMSI 2: Steam Edition,252530,2013,373062.0
Casual,OMSI 2: Steam Edition,252530,2013,373062.0
Replay Value,OMSI 2: Steam Edition,252530,2013,373062.0
Family Friendly,OMSI 2: Steam Edition,252530,2013,373062.0
Open World,OMSI 2: Steam Edition,252530,2013,373062.0
Cult Classic,OMSI 2: Steam Edition,252530,2013,373062.0
Relaxing,OMSI 2: Steam Edition,252530,2013,373062.0
Action,OMSI 2: Steam Edition,252530,2013,373062.0
Adventure,OMSI 2: Steam Edition,252530,2013,373062.0
FPS,OMSI 2: Steam Edition,252530,2013,373062.0
Free to Play,OMSI 2: Steam Edition,252530,2013,373062.0
Early Access,Rust,252490,2013,80110135.0
Survival,Rust,252490,2013,80110135.0
Crafting,Rust,252490,2013,80110135.0
Multiplayer,Rust,252490,2013,80110135.0
Open World,Rust,252490,2013,80110135.0
Sandbox,Rust,252490,2013,80110135.0
Building,Rust,252490,2013,80110135.0
PvP,Rust,252490,2013,80110135.0
Adventure,Rust,252490,2013,80110135.0
First-Person,Rust,252490,2013,80110135.0
Action,Rust,252490,2013,80110135.0
FPS,Rust,252490,2013,80110135.0
Nudity,Rust,252490,2013,80110135.0
Indie,Rust,252490,2013,80110135.0
Co-op,Rust,252490,2013,80110135.0
Shooter,Rust,252490,2013,80110135.0
Online Co-Op,Rust,252490,2013,80110135.0
Simulation,Rust,252490,2013,80110135.0
Post-apocalyptic,Rust,252490,2013,80110135.0
Survival Horror,Rust,252490,2013,80110135.0
Casual,Tiny Brains,253690,2013,9548.0
Adventure,Tiny Brains,253690,2013,9548.0
Indie,Tiny Brains,253690,2013,9548.0
Action,Tiny Brains,253690,2013,9548.0
Local Co-Op,Tiny Brains,253690,2013,9548.0
Co-op,Tiny Brains,253690,2013,9548.0
Puzzle,Tiny Brains,253690,2013,9548.0
4 Player Local,Tiny Brains,253690,2013,9548.0
Funny,Tiny Brains,253690,2013,9548.0
Local Multiplayer,Tiny Brains,253690,2013,9548.0
Short,Tiny Brains,253690,2013,9548.0
Survival,NEO Scavenger,248860,2014,259896.0
Post-apocalyptic,NEO Scavenger,248860,2014,259896.0
RPG,NEO Scavenger,248860,2014,259896.0
Rogue-like,NEO Scavenger,248860,2014,259896.0
Turn-Based,NEO Scavenger,248860,2014,259896.0
Indie,NEO Scavenger,248860,2014,259896.0
Perma Death,NEO Scavenger,248860,2014,259896.0
Crafting,NEO Scavenger,248860,2014,259896.0
Strategy,NEO Scavenger,248860,2014,259896.0
Difficult,NEO Scavenger,248860,2014,259896.0
Sandbox,NEO Scavenger,248860,2014,259896.0
Inventory Management,NEO Scavenger,248860,2014,259896.0
Realistic,NEO Scavenger,248860,2014,259896.0
Open World,NEO Scavenger,248860,2014,259896.0
Singleplayer,NEO Scavenger,248860,2014,259896.0
Hex Grid,NEO Scavenger,248860,2014,259896.0
Turn-Based Strategy,NEO Scavenger,248860,2014,259896.0
Hunting,NEO Scavenger,248860,2014,259896.0
Adventure,NEO Scavenger,248860,2014,259896.0
Simulation,NEO Scavenger,248860,2014,259896.0
Action,Velocity®Ultra,244890,2013,26208.0
Indie,Velocity®Ultra,244890,2013,26208.0
Shoot 'Em Up,Velocity®Ultra,244890,2013,26208.0
2D,Velocity®Ultra,244890,2013,26208.0
Female Protagonist,Velocity®Ultra,244890,2013,26208.0
Action,MURI,267360,2013,7093.0
Platformer,MURI,267360,2013,7093.0
Retro,MURI,267360,2013,7093.0
Female Protagonist,MURI,267360,2013,7093.0
2D,MURI,267360,2013,7093.0
Indie,MURI,267360,2013,7093.0
Sci-fi,MURI,267360,2013,7093.0
Pixel Graphics,MURI,267360,2013,7093.0
Singleplayer,MURI,267360,2013,7093.0
Cute,MURI,267360,2013,7093.0
Casual,Nimble Quest,259780,2013,33743.0
Indie,Nimble Quest,259780,2013,33743.0
Action,Nimble Quest,259780,2013,33743.0
Pixel Graphics,Nimble Quest,259780,2013,33743.0
Arcade,Nimble Quest,259780,2013,33743.0
Strategy,Zombie Tycoon 2: Brainhov's Revenge,252270,2013,19315.0
Action,Zombie Tycoon 2: Brainhov's Revenge,252270,2013,19315.0
Indie,Zombie Tycoon 2: Brainhov's Revenge,252270,2013,19315.0
Zombies,Zombie Tycoon 2: Brainhov's Revenge,252270,2013,19315.0
RTS,Zombie Tycoon 2: Brainhov's Revenge,252270,2013,19315.0
Comedy,Zombie Tycoon 2: Brainhov's Revenge,252270,2013,19315.0
Adventure,Gomo,265330,2013,8200.0
Indie,Gomo,265330,2013,8200.0
Point & Click,Gomo,265330,2013,8200.0
Puzzle,Gomo,265330,2013,8200.0
Casual,Gomo,265330,2013,8200.0
Short,Gomo,265330,2013,8200.0
Audio Production,Ohm Studio,241660,2013,15584.0
Software Training,Ohm Studio,241660,2013,15584.0
Indie,The Novelist,245150,2013,23461.0
Adventure,The Novelist,245150,2013,23461.0
Story Rich,The Novelist,245150,2013,23461.0
Casual,The Novelist,245150,2013,23461.0
Atmospheric,The Novelist,245150,2013,23461.0
Exploration,The Novelist,245150,2013,23461.0
First-Person,The Novelist,245150,2013,23461.0
Stealth,The Novelist,245150,2013,23461.0
Choices Matter,The Novelist,245150,2013,23461.0
Singleplayer,The Novelist,245150,2013,23461.0
Walking Simulator,The Novelist,245150,2013,23461.0
Short,The Novelist,245150,2013,23461.0
Sports,Speedball 2 HD,251690,2013,25556.0
Action,Speedball 2 HD,251690,2013,25556.0
Indie,Speedball 2 HD,251690,2013,25556.0
Retro,Speedball 2 HD,251690,2013,25556.0
Remake,Speedball 2 HD,251690,2013,25556.0
JRPG,FINAL FANTASY VIII,39150,2013,723316.0
RPG,FINAL FANTASY VIII,39150,2013,723316.0
Classic,FINAL FANTASY VIII,39150,2013,723316.0
Singleplayer,FINAL FANTASY VIII,39150,2013,723316.0
Great Soundtrack,FINAL FANTASY VIII,39150,2013,723316.0
Turn-Based,FINAL FANTASY VIII,39150,2013,723316.0
Fantasy,FINAL FANTASY VIII,39150,2013,723316.0
Story Rich,FINAL FANTASY VIII,39150,2013,723316.0
Card Game,FINAL FANTASY VIII,39150,2013,723316.0
Sci-fi,FINAL FANTASY VIII,39150,2013,723316.0
Adventure,FINAL FANTASY VIII,39150,2013,723316.0
Open World,FINAL FANTASY VIII,39150,2013,723316.0
Retro,FINAL FANTASY VIII,39150,2013,723316.0
Atmospheric,FINAL FANTASY VIII,39150,2013,723316.0
Romance,FINAL FANTASY VIII,39150,2013,723316.0
Action,FINAL FANTASY VIII,39150,2013,723316.0
1990's,FINAL FANTASY VIII,39150,2013,723316.0
Controller,FINAL FANTASY VIII,39150,2013,723316.0
Platformer,SteamWorld Dig,252410,2013,195302.0
Mining,SteamWorld Dig,252410,2013,195302.0
Steampunk,SteamWorld Dig,252410,2013,195302.0
Indie,SteamWorld Dig,252410,2013,195302.0
Adventure,SteamWorld Dig,252410,2013,195302.0
Metroidvania,SteamWorld Dig,252410,2013,195302.0
Western,SteamWorld Dig,252410,2013,195302.0
Action,SteamWorld Dig,252410,2013,195302.0
Robots,SteamWorld Dig,252410,2013,195302.0
2D,SteamWorld Dig,252410,2013,195302.0
Singleplayer,SteamWorld Dig,252410,2013,195302.0
Exploration,SteamWorld Dig,252410,2013,195302.0
Short,SteamWorld Dig,252410,2013,195302.0
Sci-fi,SteamWorld Dig,252410,2013,195302.0
Casual,SteamWorld Dig,252410,2013,195302.0
Side Scroller,SteamWorld Dig,252410,2013,195302.0
Great Soundtrack,SteamWorld Dig,252410,2013,195302.0
Sandbox,SteamWorld Dig,252410,2013,195302.0
Controller,SteamWorld Dig,252410,2013,195302.0
RPG,SteamWorld Dig,252410,2013,195302.0
Free to Play,Marvel Puzzle Quest,234330,2013,865540.0
Puzzle,Marvel Puzzle Quest,234330,2013,865540.0
Match 3,Marvel Puzzle Quest,234330,2013,865540.0
Casual,Marvel Puzzle Quest,234330,2013,865540.0
RPG,Marvel Puzzle Quest,234330,2013,865540.0
Superhero,Marvel Puzzle Quest,234330,2013,865540.0
Strategy,Marvel Puzzle Quest,234330,2013,865540.0
Singleplayer,Marvel Puzzle Quest,234330,2013,865540.0
Multiplayer,Marvel Puzzle Quest,234330,2013,865540.0
2D,Marvel Puzzle Quest,234330,2013,865540.0
Strategy,Omerta - The Japanese Incentive,215374,2013,1.0
Simulation,Omerta - The Japanese Incentive,215374,2013,1.0
Adventure,Draw a Stickman: EPIC,248650,2013,49999.0
Indie,Draw a Stickman: EPIC,248650,2013,49999.0
Casual,Draw a Stickman: EPIC,248650,2013,49999.0
Puzzle,Draw a Stickman: EPIC,248650,2013,49999.0
Comedy,Draw a Stickman: EPIC,248650,2013,49999.0
2D,Draw a Stickman: EPIC,248650,2013,49999.0
Hand-drawn,Draw a Stickman: EPIC,248650,2013,49999.0
Touch-Friendly,Draw a Stickman: EPIC,248650,2013,49999.0
Adventure,Postmortem: One Must Die (Extended Cut),263140,2013,847.0
Indie,Postmortem: One Must Die (Extended Cut),263140,2013,847.0
RPG,Postmortem: One Must Die (Extended Cut),263140,2013,847.0
Short,Postmortem: One Must Die (Extended Cut),263140,2013,847.0
Singleplayer,Postmortem: One Must Die (Extended Cut),263140,2013,847.0
Story Rich,Postmortem: One Must Die (Extended Cut),263140,2013,847.0
Political,Postmortem: One Must Die (Extended Cut),263140,2013,847.0
Isometric,Postmortem: One Must Die (Extended Cut),263140,2013,847.0
Multiple Endings,Postmortem: One Must Die (Extended Cut),263140,2013,847.0
Politics,Postmortem: One Must Die (Extended Cut),263140,2013,847.0
2D,Postmortem: One Must Die (Extended Cut),263140,2013,847.0
Casual,Postmortem: One Must Die (Extended Cut),263140,2013,847.0
Dark Comedy,Postmortem: One Must Die (Extended Cut),263140,2013,847.0
Atmospheric,Postmortem: One Must Die (Extended Cut),263140,2013,847.0
Dark,Postmortem: One Must Die (Extended Cut),263140,2013,847.0
Alternate History,Postmortem: One Must Die (Extended Cut),263140,2013,847.0
Interactive Fiction,Postmortem: One Must Die (Extended Cut),263140,2013,847.0
Conversation,Postmortem: One Must Die (Extended Cut),263140,2013,847.0
Action,Tiny Barbarian DX,253350,2013,6295.0
Adventure,Tiny Barbarian DX,253350,2013,6295.0
Platformer,Tiny Barbarian DX,253350,2013,6295.0
Retro,Tiny Barbarian DX,253350,2013,6295.0
Pixel Graphics,Tiny Barbarian DX,253350,2013,6295.0
Singleplayer,Tiny Barbarian DX,253350,2013,6295.0
Indie,Tiny Barbarian DX,253350,2013,6295.0
Great Soundtrack,Tiny Barbarian DX,253350,2013,6295.0
Fantasy,Tiny Barbarian DX,253350,2013,6295.0
Parkour,Vector,248970,2013,23881.0
Action,Vector,248970,2013,23881.0
Indie,Vector,248970,2013,23881.0
Platformer,Vector,248970,2013,23881.0
Singleplayer,Vector,248970,2013,23881.0
Touch-Friendly,Vector,248970,2013,23881.0
2D,Vector,248970,2013,23881.0
Adventure,Vector,248970,2013,23881.0
Indie,Two Brothers,259760,2013,2598.0
Adventure,Two Brothers,259760,2013,2598.0
RPG,Two Brothers,259760,2013,2598.0
Action,Two Brothers,259760,2013,2598.0
Retro,Two Brothers,259760,2013,2598.0
Indie,Dead Sky,259700,2013,4872.0
Action,Dead Sky,259700,2013,4872.0
Zombies,Dead Sky,259700,2013,4872.0
Strategy,Tank Operations: European Campaign,258240,2013,538.0
Indie,Tank Operations: European Campaign,258240,2013,538.0
World War II,Tank Operations: European Campaign,258240,2013,538.0
Tanks,Tank Operations: European Campaign,258240,2013,538.0
Turn-Based Strategy,Tank Operations: European Campaign,258240,2013,538.0
Utilities,MovieWriterPro,250360,2013,76566.0
Video Production,MovieWriterPro,250360,2013,76566.0
Racing,Gas Guzzlers Extreme,243800,2013,56647.0
Action,Gas Guzzlers Extreme,243800,2013,56647.0
Multiplayer,Gas Guzzlers Extreme,243800,2013,56647.0
Sports,Gas Guzzlers Extreme,243800,2013,56647.0
Shooter,Gas Guzzlers Extreme,243800,2013,56647.0
Co-op,Gas Guzzlers Extreme,243800,2013,56647.0
Zombies,Gas Guzzlers Extreme,243800,2013,56647.0
Arena Shooter,Gas Guzzlers Extreme,243800,2013,56647.0
Singleplayer,Gas Guzzlers Extreme,243800,2013,56647.0
Funny,Gas Guzzlers Extreme,243800,2013,56647.0
Destruction,Gas Guzzlers Extreme,243800,2013,56647.0
Open World,Gas Guzzlers Extreme,243800,2013,56647.0
FPS,Gas Guzzlers Extreme,243800,2013,56647.0
Utilities,Mosaico,257650,2013,77069.0
Software,Mosaico,257650,2013,77069.0
Programming,Mosaico,257650,2013,77069.0
Software Training,Mosaico,257650,2013,77069.0
Design & Illustration,Mosaico,257650,2013,77069.0
Audio Production,Mosaico,257650,2013,77069.0
Video Production,Mosaico,257650,2013,77069.0
Game Development,Mosaico,257650,2013,77069.0
Indie,Songs2See,248270,2013,48.0
Simulation,Songs2See,248270,2013,48.0
Casual,Songs2See,248270,2013,48.0
Music,Songs2See,248270,2013,48.0
Education,Songs2See,248270,2013,48.0
Board Game,Elder Sign: Omens,257670,2011,7897.0
Lovecraftian,Elder Sign: Omens,257670,2011,7897.0
Strategy,Elder Sign: Omens,257670,2011,7897.0
Casual,Elder Sign: Omens,257670,2011,7897.0
Indie,Elder Sign: Omens,257670,2011,7897.0
Horror,Elder Sign: Omens,257670,2011,7897.0
Simulation,Professional Farmer 2014,258880,2013,10125.0
Agriculture,Professional Farmer 2014,258880,2013,10125.0
Action,Professional Farmer 2014,258880,2013,10125.0
Multiplayer,Professional Farmer 2014,258880,2013,10125.0
Singleplayer,Professional Farmer 2014,258880,2013,10125.0
Open World,Professional Farmer 2014,258880,2013,10125.0
Casual,Gravity Badgers,267060,2013,17907.0
Indie,Gravity Badgers,267060,2013,17907.0
Puzzle,Gravity Badgers,267060,2013,17907.0
